JV,polygon,full_name,species,species_code,Resident,breeding_prop_pop,nbreeding_prop_pop,postbreedingm_prop_pop,prebreedingm_prop_pop
RGJV,49,RGJV_GPCAs.shp,Summer Tanager,sumtan,FALSE,0.0005565,0,0.0004734,0.0002869
RGJV,50,RGJV_GPCAs.shp,Summer Tanager,sumtan,FALSE,0.0044083,0,0.0027465,0.0027245
RGJV,51,RGJV_GPCAs.shp,Summer Tanager,sumtan,FALSE,0.0011712,0,0.0008607,0.0008352
RGJV,52,RGJV_GPCAs.shp,Summer Tanager,sumtan,FALSE,0.0006207,0,0.0004616,0.0004229
RGJV,53,RGJV_GPCAs.shp,Summer Tanager,sumtan,FALSE,0.001771,0,0.0012104,0.0012178
RGJV,54,RGJV_GPCAs.shp,Summer Tanager,sumtan,FALSE,0.0024101,0,0.0013251,0.0020197
RGJV,55,RGJV_GPCAs.shp,Summer Tanager,sumtan,FALSE,0.0001484,0,0.0001021,0.0002022
RGJV,56,RGJV_GPCAs.shp,Summer Tanager,sumtan,FALSE,0.000108,0,8.91E-05,6.93E-05
RGJV,57,RGJV_GPCAs.shp,Summer Tanager,sumtan,FALSE,0.000425,0,8.92E-05,0.0011511
RGJV,58,RGJV_GPCAs.shp,Summer Tanager,sumtan,FALSE,1.00E-06,1.97E-05,1.34E-05,9.85E-05
RGJV,59,RGJV_GPCAs.shp,Summer Tanager,sumtan,FALSE,0,6.66E-05,2.20E-05,0.0007909
RGJV,43,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,0,0,6.00E-07,0
RGJV,44,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,0,0,3.89E-05,0
RGJV,46,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,0,0,5.80E-05,2.00E-07
RGJV,48,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,0,0,6.55E-05,0
RGJV,50,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,0,0,0.0001325,0
RGJV,51,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,0,0,6.00E-07,0
RGJV,53,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,0,1.80E-06,4.60E-05,0
RGJV,54,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,0,1.90E-06,3.99E-05,0
RGJV,55,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,0,0.0002115,0.0005636,0.0001238
RGJV,56,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,0,0,2.78E-05,7.00E-07
RGJV,57,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,NA,4.15E-05,7.08E-05,4.15E-05
RGJV,58,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,0,0.0001047,0.0004218,8.50E-06
RGJV,59,RGJV_GPCAs.shp,Stilt Sandpiper,stisan,FALSE,0,0.0046742,0.0017319,0.0009405
RGJV,43,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0042441,0.0048615,0
RGJV,44,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0238567,0.0292063,0.0004865
RGJV,45,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0073481,0.0051075,0.0003026
RGJV,46,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.002674,0.0005959,4.01E-05
RGJV,47,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0019002,0.0010701,9.60E-06
RGJV,48,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0269769,0.0094507,0.0014329
RGJV,49,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.007569,0.003379,0.0010515
RGJV,50,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0324557,0.0180827,0.0031561
RGJV,51,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0048924,0.0006201,0.0011196
RGJV,52,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0011665,0.0004108,0.0001196
RGJV,53,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0097591,0.0030469,0.0011342
RGJV,54,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0132147,0.002388,0.0028022
RGJV,55,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0039517,0.0038074,1.13E-05
RGJV,56,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0002869,0.000287,5.95E-05
RGJV,57,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0399853,0,0.0226774
RGJV,58,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0187353,0.0015362,0.0065062
RGJV,59,RGJV_GPCAs.shp,Sprague's Pipit,sprpip,FALSE,0,0.0261709,3.50E-06,0.020603
RGJV,43,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,9.00E-07,3.81E-05,1.41E-05,1.15E-05
RGJV,44,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,0.0004971,0.0035014,0.0012851,0.0013473
RGJV,45,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,3.00E-07,0.0005292,0.000157,0.0001788
RGJV,46,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,0.0012753,0.0024401,0.0012294,0.001315
RGJV,47,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,0.0010741,0.0019391,0.0009093,0.0010881
RGJV,48,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,0.0010461,0.0043267,0.0017194,0.0018674
RGJV,49,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,2.90E-06,0.0002706,7.74E-05,6.87E-05
RGJV,50,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,0.0027833,0.0072655,0.0031587,0.0037412
RGJV,51,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,0.0006937,0.0027023,0.0011254,0.0014155
RGJV,52,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,7.10E-06,0.0006405,0.0001413,0.0001992
RGJV,53,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,0.0001226,0.0014859,0.0003388,0.0004931
RGJV,54,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,0.0008809,0.0030364,0.0008993,0.0014955
RGJV,55,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,0,0.0001477,2.16E-05,3.46E-05
RGJV,56,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,8.10E-06,0.0002089,4.06E-05,7.18E-05
RGJV,57,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,0.0004398,0.0012167,0.0003369,0.000676
RGJV,58,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,0.0019413,0.0031307,0.0018565,0.0027251
RGJV,59,RGJV_GPCAs.shp,Spotted Towhee,spotow,FALSE,0.001539,0.0014352,0.0011254,0.0014185
RGJV,43,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,2.00E-06,0,1.10E-06,7.60E-06
RGJV,44,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,4.40E-06,3.54E-05,8.83E-05,0.000186
RGJV,46,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,4.40E-06,6.50E-06,8.99E-05,0.0002913
RGJV,47,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,3.80E-06,4.50E-06,1.36E-05,6.21E-05
RGJV,48,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,0,2.80E-05,0.0001046,0.0001921
RGJV,49,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,0,0,1.00E-07,1.77E-05
RGJV,50,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,0,5.82E-05,0.0001874,0.0002656
RGJV,51,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,0,0,4.80E-06,2.26E-05
RGJV,52,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,0,0,2.00E-06,1.29E-05
RGJV,53,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,0,3.50E-06,7.98E-05,0.0001274
RGJV,54,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,0,8.60E-05,0.0001339,0.0001668
RGJV,55,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,0,0.0001776,0.0004724,0.0005146
RGJV,56,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,0,2.29E-05,3.98E-05,6.25E-05
RGJV,57,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,0,0.0002743,0.0002401,0.0002591
RGJV,58,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,0,0.0002498,0.0004187,0.0006467
RGJV,59,RGJV_GPCAs.shp,Spotted Sandpiper,sposan,FALSE,0,0.0019835,0.0014181,0.0018144
RGJV,43,RGJV_GPCAs.shp,Sora,sora,FALSE,0,4.70E-06,2.10E-06,0
RGJV,44,RGJV_GPCAs.shp,Sora,sora,FALSE,1.80E-06,0.00019,0.0004422,0.0001448
RGJV,45,RGJV_GPCAs.shp,Sora,sora,FALSE,0,0,9.00E-07,0
RGJV,46,RGJV_GPCAs.shp,Sora,sora,FALSE,3.80E-06,0.0026091,0.0011399,0.0007329
RGJV,47,RGJV_GPCAs.shp,Sora,sora,FALSE,0,0.0014445,0.0005085,0.0001652
RGJV,48,RGJV_GPCAs.shp,Sora,sora,FALSE,1.30E-06,0.000484,0.0008823,0.0002709
RGJV,49,RGJV_GPCAs.shp,Sora,sora,FALSE,0,0,1.44E-05,0
RGJV,50,RGJV_GPCAs.shp,Sora,sora,FALSE,0,0.000221,0.0003777,8.71E-05
RGJV,51,RGJV_GPCAs.shp,Sora,sora,FALSE,0,0,9.60E-06,0
RGJV,52,RGJV_GPCAs.shp,Sora,sora,FALSE,0,0,2.40E-06,0
RGJV,53,RGJV_GPCAs.shp,Sora,sora,FALSE,0,3.47E-05,9.72E-05,3.10E-06
RGJV,54,RGJV_GPCAs.shp,Sora,sora,FALSE,0,2.65E-05,0.0001008,1.66E-05
RGJV,55,RGJV_GPCAs.shp,Sora,sora,FALSE,0,0.0001219,0.0003103,9.81E-05
RGJV,56,RGJV_GPCAs.shp,Sora,sora,FALSE,0,2.26E-05,7.47E-05,6.00E-06
RGJV,57,RGJV_GPCAs.shp,Sora,sora,FALSE,0,0,3.44E-05,3.50E-06
RGJV,58,RGJV_GPCAs.shp,Sora,sora,FALSE,0,0.0001694,0.0001635,4.81E-05
RGJV,59,RGJV_GPCAs.shp,Sora,sora,FALSE,0,0.0033281,0.0007153,0.0013608
RGJV,43,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,0,2.88E-05,1.10E-05,1.53E-05
RGJV,44,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,1.90E-06,0.000418,0.0002344,0.0002245
RGJV,45,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,0,1.88E-05,9.80E-06,1.54E-05
RGJV,46,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,0.0001822,0.0003985,0.000252,0.0002848
RGJV,47,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,0.000153,0.0003457,0.0002283,0.0002441
RGJV,48,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,0,0.0006611,0.000321,0.0003931
RGJV,49,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,0,4.55E-05,2.89E-05,4.52E-05
RGJV,50,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,0,0.0004149,0.0001901,0.0002828
RGJV,51,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,0,5.65E-05,5.90E-06,2.98E-05
RGJV,52,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,0,2.03E-05,6.70E-06,2.06E-05
RGJV,53,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,0,9.13E-05,6.90E-06,4.99E-05
RGJV,54,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,0,5.38E-05,1.90E-06,1.43E-05
RGJV,55,RGJV_GPCAs.shp,Song Sparrow,sonspa,FALSE,0,1.80E-06,0,0
RGJV,43,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,7.00E-07,0
RGJV,44,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,0.0001292,9.50E-06
RGJV,45,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,1.20E-06,0
RGJV,46,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,0.0001383,4.54E-05
RGJV,47,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,2.43E-05,7.90E-06
RGJV,48,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,0.0001562,1.43E-05
RGJV,49,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,2.90E-06,0
RGJV,50,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,0.0001169,6.50E-06
RGJV,51,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,1.60E-06,1.60E-06
RGJV,52,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,3.00E-07,0
RGJV,53,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,1.66E-05,3.00E-07
RGJV,54,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,1.90E-05,3.00E-07
RGJV,55,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,1.89E-05,7.30E-06
RGJV,56,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,5.40E-06,4.90E-06
RGJV,57,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,1.20E-06,5.00E-07
RGJV,58,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,0,2.81E-05,1.20E-05
RGJV,59,RGJV_GPCAs.shp,Solitary Sandpiper,solsan,FALSE,0,4.10E-06,9.85E-05,5.70E-05
RGJV,44,RGJV_GPCAs.shp,Snowy Plover,snoplo5,FALSE,0.0002721,0,0.0001771,4.72E-05
RGJV,46,RGJV_GPCAs.shp,Snowy Plover,snoplo5,FALSE,1.34E-05,0,0.000103,3.99E-05
RGJV,48,RGJV_GPCAs.shp,Snowy Plover,snoplo5,FALSE,0.0005894,2.80E-06,0.0003617,0.0001575
RGJV,50,RGJV_GPCAs.shp,Snowy Plover,snoplo5,FALSE,0.0021794,2.50E-06,0.0005744,0.0002619
RGJV,54,RGJV_GPCAs.shp,Snowy Plover,snoplo5,FALSE,5.36E-05,0,4.20E-06,0
RGJV,55,RGJV_GPCAs.shp,Snowy Plover,snoplo5,FALSE,0.0001183,0,1.47E-05,0.0001378
RGJV,59,RGJV_GPCAs.shp,Snowy Plover,snoplo5,FALSE,0,0,0,3.90E-06
RGJV,43,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,0,0,0
RGJV,44,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,1.29E-05,4.00E-06,1.40E-06
RGJV,46,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,3.30E-06,1.30E-06,1.50E-06
RGJV,48,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,5.00E-05,2.89E-05,2.46E-05
RGJV,50,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,0.0001107,1.78E-05,1.24E-05
RGJV,52,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,1.00E-06,0,3.00E-07
RGJV,53,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,2.63E-05,1.05E-05,4.40E-06
RGJV,54,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,0.000137,4.64E-05,3.52E-05
RGJV,55,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,0.0004439,0.0001908,1.12E-05
RGJV,56,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,4.50E-06,1.10E-06,0
RGJV,57,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,0.0011234,0.0001266,0.0002588
RGJV,58,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,7.03E-05,4.40E-05,4.20E-06
RGJV,59,RGJV_GPCAs.shp,Snow Goose,snogoo,FALSE,0,0.0013072,0.0009366,0.0003727
RGJV,44,RGJV_GPCAs.shp,Snowy Egret,snoegr,FALSE,1.11E-05,0,1.52E-05,2.40E-06
RGJV,48,RGJV_GPCAs.shp,Snowy Egret,snoegr,FALSE,7.10E-06,1.50E-06,1.13E-05,1.90E-06
RGJV,50,RGJV_GPCAs.shp,Snowy Egret,snoegr,FALSE,3.00E-07,0,2.30E-06,3.00E-07
RGJV,54,RGJV_GPCAs.shp,Snowy Egret,snoegr,FALSE,1.90E-06,1.00E-07,6.70E-06,2.00E-07
RGJV,55,RGJV_GPCAs.shp,Snowy Egret,snoegr,FALSE,5.00E-07,5.00E-07,9.10E-06,0
RGJV,57,RGJV_GPCAs.shp,Snowy Egret,snoegr,FALSE,1.62E-05,1.22E-05,3.83E-05,1.30E-05
RGJV,58,RGJV_GPCAs.shp,Snowy Egret,snoegr,FALSE,8.00E-07,2.10E-06,2.36E-05,3.00E-06
RGJV,59,RGJV_GPCAs.shp,Snowy Egret,snoegr,FALSE,0.0001552,0.0002053,0.0005531,0.0001504
RGJV,43,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,9.00E-07,5.97E-05,1.11E-05,3.07E-05
RGJV,44,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,2.27E-05,0.0019598,0.0005055,0.001415
RGJV,45,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,0,0.0001549,7.16E-05,9.78E-05
RGJV,46,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,6.24E-05,0.0015934,0.0003604,0.0011187
RGJV,47,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,3.20E-05,0.0019979,0.0004017,0.0016418
RGJV,48,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,5.91E-05,0.0037553,0.0007671,0.0024964
RGJV,49,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,0,0.000499,0.0001002,0.0001639
RGJV,50,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,5.95E-05,0.006132,0.0012662,0.0032659
RGJV,51,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,0,0.0008405,0.0001954,0.0005302
RGJV,52,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,0,0.000452,8.24E-05,0.000243
RGJV,53,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,0,0.0019148,0.0003692,0.0005598
RGJV,54,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,2.54E-05,0.0042786,0.0007172,0.0019144
RGJV,55,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,0,0.0015107,0.0002274,0.0001655
RGJV,56,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,0,0.0002579,4.71E-05,5.71E-05
RGJV,57,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,0.0004655,0.0032969,0.0006159,0.0014894
RGJV,58,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,6.19E-05,0.0015119,0.0009262,0.0014463
RGJV,59,RGJV_GPCAs.shp,Sharp-shinned Hawk,shshaw,FALSE,0.0034929,0.006198,0.0013785,0.0027339
RGJV,43,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,0,4.00E-07,0
RGJV,44,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,0.000154,0.000346,2.30E-06
RGJV,46,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,2.41E-05,1.15E-05,1.40E-06
RGJV,47,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,5.69E-05,2.67E-05,1.80E-06
RGJV,48,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,0.0004132,0.0003136,1.48E-05
RGJV,49,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,8.23E-05,1.27E-05,0
RGJV,50,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,0.0004367,0.0001589,1.22E-05
RGJV,51,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,4.16E-05,0,0
RGJV,52,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,2.05E-05,1.00E-07,0
RGJV,53,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,0.000152,0,0
RGJV,54,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,9.18E-05,0,1.00E-07
RGJV,55,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,4.45E-05,0,0
RGJV,56,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,1.13E-05,0,0
RGJV,57,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,6.00E-07,0,0
RGJV,58,RGJV_GPCAs.shp,Short-eared Owl,sheowl,FALSE,0,2.04E-05,0,2.00E-07
RGJV,44,RGJV_GPCAs.shp,Short-billed Dowitcher,shbdow,FALSE,0,0,3.00E-07,0
RGJV,46,RGJV_GPCAs.shp,Short-billed Dowitcher,shbdow,FALSE,0,0,3.00E-07,0
RGJV,48,RGJV_GPCAs.shp,Short-billed Dowitcher,shbdow,FALSE,0,0,1.50E-06,0
RGJV,59,RGJV_GPCAs.shp,Short-billed Dowitcher,shbdow,FALSE,0,0,5.60E-06,0
RGJV,43,RGJV_GPCAs.shp,Semipalmated Sandpiper,semsan,FALSE,0,0,0,0
RGJV,44,RGJV_GPCAs.shp,Semipalmated Sandpiper,semsan,FALSE,0,0,1.00E-07,1.00E-07
RGJV,46,RGJV_GPCAs.shp,Semipalmated Sandpiper,semsan,FALSE,0,0,1.00E-07,0
RGJV,48,RGJV_GPCAs.shp,Semipalmated Sandpiper,semsan,FALSE,0,0,2.00E-07,1.00E-07
RGJV,50,RGJV_GPCAs.shp,Semipalmated Sandpiper,semsan,FALSE,0,0,0,0
RGJV,44,RGJV_GPCAs.shp,Semipalmated Plover,semplo,FALSE,0,0,5.00E-07,0
RGJV,46,RGJV_GPCAs.shp,Semipalmated Plover,semplo,FALSE,0,0,4.30E-06,1.90E-06
RGJV,48,RGJV_GPCAs.shp,Semipalmated Plover,semplo,FALSE,0,0,1.60E-06,7.00E-07
RGJV,50,RGJV_GPCAs.shp,Semipalmated Plover,semplo,FALSE,0,0,2.00E-07,0
RGJV,49,RGJV_GPCAs.shp,Scissor-tailed Flycatcher,sctfly,FALSE,1.12E-05,0,0,0
RGJV,51,RGJV_GPCAs.shp,Scissor-tailed Flycatcher,sctfly,FALSE,0.0001488,0,8.59E-05,7.23E-05
RGJV,56,RGJV_GPCAs.shp,Scissor-tailed Flycatcher,sctfly,FALSE,2.66E-05,0,1.53E-05,2.16E-05
RGJV,58,RGJV_GPCAs.shp,Scissor-tailed Flycatcher,sctfly,FALSE,3.00E-06,0,6.60E-06,5.95E-05
RGJV,47,RGJV_GPCAs.shp,Scarlet Tanager,scatan,FALSE,0,0,0,0
RGJV,43,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0017961,0.0017961,0.0017961,0.0017961
RGJV,44,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0190435,0.0190435,0.0190435,0.0190435
RGJV,45,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0047473,0.0047473,0.0047473,0.0047473
RGJV,46,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0056779,0.0056779,0.0056779,0.0056779
RGJV,47,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0026767,0.0026767,0.0026767,0.0026767
RGJV,48,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0102906,0.0102906,0.0102906,0.0102906
RGJV,49,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0064524,0.0064524,0.0064524,0.0064524
RGJV,50,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0220873,0.0220873,0.0220873,0.0220873
RGJV,51,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0045758,0.0045758,0.0045758,0.0045758
RGJV,52,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0025444,0.0025444,0.0025444,0.0025444
RGJV,53,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0124896,0.0124896,0.0124896,0.0124896
RGJV,54,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0095585,0.0095585,0.0095585,0.0095585
RGJV,55,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0123769,0.0123769,0.0123769,0.0123769
RGJV,56,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0018272,0.0018272,0.0018272,0.0018272
RGJV,57,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0093056,0.0093056,0.0093056,0.0093056
RGJV,58,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0275364,0.0275364,0.0275364,0.0275364
RGJV,59,RGJV_GPCAs.shp,Scaled Quail,scaqua,TRUE,0.0189529,0.0189529,0.0189529,0.0189529
RGJV,43,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.0006473,0.0005207,0.0006453,0.0008691
RGJV,44,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.0059848,0.0070343,0.0073398,0.0065495
RGJV,45,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.0011807,0.0009491,0.0011391,0.0013304
RGJV,46,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.002148,0.0048032,0.0041077,0.0028085
RGJV,47,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.0037131,0.00511,0.0048512,0.0036772
RGJV,48,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.0052215,0.0098775,0.0084545,0.0059182
RGJV,49,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.0013398,0.0022351,0.0020738,0.0014967
RGJV,50,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.0108863,0.0161475,0.0139753,0.010723
RGJV,51,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.0012185,0.0034263,0.0022079,0.0019595
RGJV,52,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.0010773,0.0018005,0.0013613,0.0010787
RGJV,53,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.0040174,0.0082011,0.0060985,0.0044112
RGJV,54,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.0064759,0.0100607,0.008154,0.0060434
RGJV,55,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.0008824,0.0070419,0.0045777,0.0039303
RGJV,56,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.000176,0.001302,0.0006705,0.00061
RGJV,57,RGJV_GPCAs.shp,Say's Phoebe,saypho,FALSE,0.005057,0.0085788,0.0069402,0.0049633
